genes,in_group_fraction,out_group_fraction,in_out_group_ratio,in_group_mean_exp,out_group_mean_exp,fold_change,pvals_adj,target_domain,neighbors
KCNAB2,0.9623655913978495,0.7591743119266054,1.2676477276418805,1.633339524269104,0.9135996103286743,2.053899049758911,0.013398951500445152,9,"[2, 3]"
CDK16,0.9731182795698925,0.8073394495412844,1.2053396871945259,1.62135648727417,0.9786466360092163,1.9016269445419312,0.013400325434988323,9,"[2, 3]"
TANC1,0.8279569892473119,0.3944954128440367,2.0987746936734184,0.9124553203582764,0.3293819725513458,1.7915359735488892,0.013529229360437258,9,"[2, 3]"
BHLHE40,0.8602150537634409,0.4506880733944954,1.908670551861884,0.9776168465614319,0.3970532715320587,1.7870452404022217,0.013588513416710172,9,"[2, 3]"
ABHD8,1.0,0.8853211009174312,1.1295336787564767,1.8866305351257324,1.2272337675094604,1.93362557888031,0.013634010976567806,9,"[2, 3]"
TTC7B,0.8870967741935484,0.5607798165137615,1.5818985421201925,1.142118215560913,0.5236167907714844,1.8561444282531738,0.01419245355594275,9,"[2, 3]"
ATXN7L3,0.9354838709677419,0.7064220183486238,1.3242563887725178,1.389545202255249,0.761206865310669,1.87449312210083,0.014877875899193255,9,"[2, 3]"
PTK2B,0.8010752688172043,0.3302752293577982,2.4254778972520907,0.9097546339035034,0.31010258197784424,1.8214850425720215,0.014913618588458485,9,"[2, 3]"
KCND2,0.8494623655913979,0.4713302752293578,1.8022656515710438,0.996065080165863,0.41226816177368164,1.792832612991333,0.015058940533577293,9,"[2, 3]"
PITPNM1,0.9408602150537635,0.6869266055045872,1.3696662896942935,1.3342736959457397,0.7186942100524902,1.8507287502288818,0.015075890661205755,9,"[2, 3]"
NR1D1,0.8870967741935484,0.48394495412844035,1.8330530499923559,1.0631866455078125,0.444763720035553,1.8559986352920532,0.015423980847117717,9,"[2, 3]"
FGF13,0.8440860215053764,0.42660550458715596,1.9786102439588393,1.0370527505874634,0.4087042808532715,1.8745121955871582,0.016766101049596638,9,"[2, 3]"
SLC17A7,0.956989247311828,0.7488532110091743,1.2779396993199295,1.6126408576965332,0.9033910036087036,2.032466173171997,0.017385689181704706,9,"[2, 3]"
BRINP1,0.8118279569892473,0.4369266055045872,1.8580419383060987,1.0132395029067993,0.38973262906074524,1.8654584884643555,0.017765004926934922,9,"[2, 3]"
SYT13,0.9086021505376344,0.5928899082568807,1.532497244233689,1.2125519514083862,0.5828291773796082,1.8770900964736938,0.01853926699908536,9,"[2, 3]"
FBXL16,0.956989247311828,0.7396788990825688,1.2937901141952155,1.511488437652588,0.8627638816833496,1.9130992889404297,0.018800383429232702,9,"[2, 3]"
CHN1,0.989247311827957,0.8211009174311926,1.204781642337959,1.7510271072387695,1.090466022491455,1.9358781576156616,0.019104481349120867,9,"[2, 3]"
SCN2B,0.9139784946236559,0.5974770642201835,1.5297298412894969,1.1831775903701782,0.5886635780334473,1.812150001525879,0.01965220124051378,9,"[2, 3]"
GRIN1,0.978494623655914,0.8646788990825688,1.131627734519837,1.7359625101089478,1.1345635652542114,1.824669599533081,0.02064444865061315,9,"[2, 3]"
PPP2R5D,0.8333333333333334,0.4954128440366973,1.6820987654320987,1.0593376159667969,0.44449999928474426,1.8493562936782837,0.02308669664483437,9,"[2, 3]"
SLC24A3,0.9032258064516129,0.5355504587155964,1.6865372660081508,1.1368482112884521,0.5250230431556702,1.8437936305999756,0.023785039958112285,9,"[2, 3]"
CD47,0.946236559139785,0.7144495412844036,1.324427415039956,1.2840592861175537,0.7176446318626404,1.761938452720642,0.024571856845546986,9,"[2, 3]"
KCNC1,0.967741935483871,0.7878440366972477,1.2283420200028174,1.668171763420105,0.9968855381011963,1.9567526578903198,0.0253686108742918,9,"[2, 3]"
SEZ6L,0.8548387096774194,0.5,1.7096774193548387,1.0260114669799805,0.45764586329460144,1.7653793096542358,0.026940222679229194,9,"[2, 3]"
AATK,0.967741935483871,0.8084862385321101,1.1969800960878518,1.540761947631836,0.9717164635658264,1.7665801048278809,0.028027365858787654,9,"[2, 3]"
NMNAT2,0.8655913978494624,0.5378440366972477,1.6093724923768256,1.068308711051941,0.4937210977077484,1.7763978242874146,0.02832607160550434,9,"[2, 3]"
FRRS1L,0.8548387096774194,0.591743119266055,1.444611152788197,1.1371557712554932,0.5572815537452698,1.7858136892318726,0.02856550234615457,9,"[2, 3]"
PATJ,0.8279569892473119,0.4736238532110092,1.7481319482412976,1.049470067024231,0.4244474768638611,1.8682881593704224,0.028654799574509292,9,"[2, 3]"
TRIM9,0.9139784946236559,0.6043577981651376,1.5123135622615331,1.1783583164215088,0.6048974990844727,1.7743972539901733,0.029916058590339842,9,"[2, 3]"
CACNB4,0.8548387096774194,0.5470183486238532,1.5627240143369174,1.0781322717666626,0.49798783659935,1.7862963676452637,0.03065428584179718,9,"[2, 3]"
FAM126B,0.8225806451612904,0.40940366972477066,2.0092165898617513,0.8753864765167236,0.34770113229751587,1.6950043439865112,0.030697053196691776,9,"[2, 3]"
HSPH1,0.9354838709677419,0.7029816513761468,1.33073725201284,1.3483647108078003,0.7489211559295654,1.8211051225662231,0.0321976572564592,9,"[2, 3]"
SYN1,0.967741935483871,0.8509174311926605,1.1372924093557082,1.7128856182098389,1.1131352186203003,1.8216639757156372,0.032269913417327246,9,"[2, 3]"
2900011O08RIK,0.978494623655914,0.7993119266055045,1.2241711790931953,1.5856704711914062,0.9894912838935852,1.815170168876648,0.0343499694395118,9,"[2, 3]"
ZNRF1,0.8494623655913979,0.5435779816513762,1.5627240143369177,1.0694893598556519,0.4997205436229706,1.7678582668304443,0.03817866797056313,9,"[2, 3]"
CORO2B,0.8709677419354839,0.5584862385321101,1.5595151354573755,1.090844750404358,0.5313746929168701,1.7497450113296509,0.04387399495230336,9,"[2, 3]"
PRKCE,0.8763440860215054,0.5412844036697247,1.6190085657007474,1.0383254289627075,0.4997076094150543,1.7136367559432983,0.04681122937823066,9,"[2, 3]"
FNDC4,0.9086021505376344,0.6387614678899083,1.4224435821702284,1.1493316888809204,0.6148632168769836,1.706540822982788,0.04817545943205313,9,"[2, 3]"
SETD7,0.8924731182795699,0.5538990825688074,1.6112558160243993,1.0987190008163452,0.5318145155906677,1.7628016471862793,0.048259550376412594,9,"[2, 3]"
